execution_number,client_id,status_response,body_response,elapsed_time,current_date
106,e5d861cb-3eac-41a4-a290-bca72a2ad2ca,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",75.19347143173218,06_06_2022
66,658ee4d2-e145-43a7-9302-95de654f0863,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",75.48201560974121,06_06_2022
130,0802cd86-12b5-4d2f-8f7c-ca92e0bd99a0,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",75.41307854652405,06_06_2022
60,ea7a44c9-5949-4676-9268-1a6408604ca2,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",75.82162165641785,06_06_2022
54,61c4e561-3ae4-4eda-b6fb-5cfa8eca7b4d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",75.87727332115173,06_06_2022
161,ee2a1464-e113-4431-b523-b4f7c5405fe8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",75.37473154067993,06_06_2022
36,c5ca5d65-d636-44ee-8787-b01cd99de694,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.18743085861206,06_06_2022
114,8455b8f0-6343-45bc-8e60-76175ed47f9a,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.16999936103821,06_06_2022
128,50aba85f-cc5f-4671-8b38-481ba8edd7e7,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.40925526618958,06_06_2022
8,b8718b68-ce1b-416f-a6c7-a6a7af8daece,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.67025995254517,06_06_2022
25,ff01c61b-dfcf-4da3-b2ff-18ded1d7ecd1,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.79017400741577,06_06_2022
79,2dbe3f96-80ca-4807-922d-7aa914f5fccc,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.76747560501099,06_06_2022
12,13355f85-b3d6-4fcc-bc8f-d8265941a279,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.84711694717407,06_06_2022
181,7cb0b26b-e800-4620-9088-ceaaf6c942db,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.11526870727539,06_06_2022
126,184d5ed8-15fe-47af-bb9a-e90654b9d24d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.75560092926025,06_06_2022
119,67a7dcc0-f3a2-4204-8089-2dc54fd3ebcb,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.82944679260254,06_06_2022
189,87bbcba4-0d1f-4f4f-8108-d79115f7c6c0,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.24799680709839,06_06_2022
23,56378440-af6b-4075-ae2d-2f1fb3389a37,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.06476926803589,06_06_2022
146,b68925ba-1ddd-4e48-a25f-e8b56a9c8667,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",76.9595787525177,06_06_2022
62,8bb777da-b256-4697-949a-7d452cd6dba4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.09071445465088,06_06_2022
61,b13bedcf-9dc9-4677-9723-dc6f1e5917f6,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.29684948921204,06_06_2022
89,ba1dee2a-08fb-4e68-b4a8-25c7b5f41ccd,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.484130859375,06_06_2022
39,e0d97a99-7921-4886-925b-b98404905f70,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.54283881187439,06_06_2022
77,399a6dd7-7274-415d-9f41-e91dc72a4599,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.55373311042786,06_06_2022
151,33f0c1fd-d126-4ee0-b867-75f2b7bffd57,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.53030061721802,06_06_2022
169,65b402b4-3d61-416b-89c1-85dfc16888c4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.08319115638733,06_06_2022
2,facad097-a44e-4475-a279-2ca69a0afd11,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.85864901542664,06_06_2022
9,86852dcd-5124-4cdd-88b3-00228e4504d3,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.90905857086182,06_06_2022
72,f2f136f1-4b80-4477-ab88-4703b71af83c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.89937663078308,06_06_2022
149,cff3a3e3-b885-4b6d-8cb0-a054f9a72803,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.83035516738892,06_06_2022
170,4a1fa618-1b7e-4c9b-a161-07916256f3f2,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.38184714317322,06_06_2022
182,31fb5040-b3d1-4f50-9426-7dc660033334,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.35225057601929,06_06_2022
20,76860115-793f-45fb-a05b-918488d66168,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.13250827789307,06_06_2022
174,c94f8058-e9ab-4f38-96e4-0e4feccc4dae,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.69012689590454,06_06_2022
178,dd590ef2-b89e-4ff5-a1ce-65838a68dbf2,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.71424913406372,06_06_2022
187,2d3af045-9cda-4283-8f3a-3c7efdaece1e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",77.729576587677,06_06_2022
125,2eea226a-4386-4de0-846e-618545ba6e43,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.44002485275269,06_06_2022
93,beb0cdd1-fbd7-40a1-a039-e4cc9e2da8ea,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.5507493019104,06_06_2022
16,a6d1181b-62ad-4675-ae81-968426c1d7fb,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.66396141052246,06_06_2022
117,03a5d4e5-d81e-460b-9f57-91bbd0b9bf18,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.58405995368958,06_06_2022
121,17bf0a12-7d21-470f-8dd9-e2e2fa6f3d57,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.61978316307068,06_06_2022
115,05e9933b-0799-4664-b020-1e46bcf27370,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.65167546272278,06_06_2022
127,84b988e3-b3e2-42ad-b3ea-a11a6f5fe93b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.6370108127594,06_06_2022
34,52099a8f-5874-433d-afa8-88fa5f1063a8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.7655737400055,06_06_2022
75,83eec074-fff3-414f-a364-58c1bf176c13,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.73914957046509,06_06_2022
180,952ba768-77cc-4790-b243-66b3718ba5e4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.0328266620636,06_06_2022
13,7c50f07c-ee59-4a96-bd90-c8d52a3b2659,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.82857584953308,06_06_2022
31,9b455895-ef2b-482d-9f60-9f0d0d728565,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.83614325523376,06_06_2022
150,f9b1ed6b-3555-4973-89ce-5cc9232486f9,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.6859941482544,06_06_2022
92,e76d2a8a-e373-453d-b6c8-023a9507976d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.84874272346497,06_06_2022
138,7b1912c1-2649-4c2e-9405-af36d335a888,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.82948970794678,06_06_2022
53,a129beac-4d2d-4937-8e19-94fea4559609,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.96170020103455,06_06_2022
71,b186bfca-1cb8-4f3c-93bf-21c005abf4f3,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.96680784225464,06_06_2022
140,4cfb6922-abe7-44c9-a953-a0107b248797,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.87618565559387,06_06_2022
78,b4d7bd16-c1c2-4367-a652-ae1320129388,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.01908445358276,06_06_2022
166,18eaf81d-fb3f-483d-8d18-c82506338f50,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.39068508148193,06_06_2022
40,fc85fafc-76f1-4697-a199-a4a590b7ba87,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.08694577217102,06_06_2022
165,f32c78f1-1e05-4f71-a910-20bae9574dd3,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.41429090499878,06_06_2022
107,45689f15-462e-4034-b18f-67dcae4370c0,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.03638911247253,06_06_2022
47,37b8bde7-1d06-4f17-82e2-111d6b3ae23f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.20874905586243,06_06_2022
85,cc1df6e6-30b1-4dbc-9aac-6fea9758b4f9,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.3192548751831,06_06_2022
116,6d674e0e-39bc-48a9-9519-b38f2436b7a0,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.38750219345093,06_06_2022
69,d8459af3-22b0-4eae-a8df-47b323999466,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.54234004020691,06_06_2022
42,3df908dd-13d4-4d5c-999f-02e62af44c60,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.58158087730408,06_06_2022
91,58d8a482-c294-4b60-b4dc-88ce0a6f9f63,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.55181884765625,06_06_2022
175,94b9ed72-1389-4549-bef3-a5882847e7b2,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.86758208274841,06_06_2022
105,461fca12-708a-4dff-bd62-aef73199de7f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.5379593372345,06_06_2022
196,f9f35a09-28a0-4004-89dd-205bdea25f2f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",78.83279585838318,06_06_2022
5,65ba8383-d114-4ca6-afdd-188cd9897bbe,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.67488026618958,06_06_2022
56,2d583bdd-ea4a-4e9a-ad22-9a08c5000cf4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.65572237968445,06_06_2022
118,baf7ac2b-935f-497a-9c4a-a4ecf10e8292,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.63503503799438,06_06_2022
28,7349c1ce-0456-48c0-8baa-0c58d0146563,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.8092679977417,06_06_2022
172,c9bf934f-c390-4d88-bb4b-256df05f2d26,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.0985815525055,06_06_2022
109,1b047b9d-2662-4920-aa17-41d7bb70b65e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.98621463775635,06_06_2022
80,a8b5103c-2e8f-485b-a689-94a8bff23a9d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.08075499534607,06_06_2022
15,539966a0-80df-45ad-81dd-80e34337df00,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.31391072273254,06_06_2022
104,9c62a84d-03b0-496a-9f24-98fbcf81accd,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.28521728515625,06_06_2022
46,154c717f-f366-460e-9d31-ecb9c1b029c1,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.42488503456116,06_06_2022
134,a761a271-65ba-418a-9b2b-11470d581c2e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.36552596092224,06_06_2022
188,9be727d4-2993-424a-9c4a-00bc9c7d16f0,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.75105714797974,06_06_2022
48,a643b945-9eba-4356-811b-139095dda86c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.53315925598145,06_06_2022
199,43177015-7b6f-4f2e-8d95-e910a8fae5f4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",79.7482979297638,06_06_2022
100,ffb71801-1790-4b6f-9324-2d4d0636ab93,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.49958395957947,06_06_2022
123,85761af7-4269-4afb-a231-53d834d86619,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.53244209289551,06_06_2022
38,0805d059-d8b5-41a3-8bce-7d92053bdbdc,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.70241117477417,06_06_2022
35,dc088312-0fdf-4fbc-92fc-8262e3035e05,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.74881196022034,06_06_2022
84,9fa96f9e-8679-49d5-ba89-eb4d1f50beb1,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.76188969612122,06_06_2022
94,5297b617-0058-4d19-956c-7f98665dd94a,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.7476589679718,06_06_2022
179,4815fb6c-f74a-41b4-a8ef-3ef3749d7c1d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.15362119674683,06_06_2022
139,7bfe532b-db70-4339-94e1-762e4a3559a8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.84104681015015,06_06_2022
17,e1e28c82-a863-4cc6-92b9-e95ccac831d1,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.03719639778137,06_06_2022
10,c8dd6c8d-2d7f-4f2e-8225-80ac05a518a8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.11460137367249,06_06_2022
81,6943186a-f6f9-43f9-a692-c73b37e79017,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.0468475818634,06_06_2022
183,3467eefb-3770-4e9c-8142-9ad9d29a5769,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.33957958221436,06_06_2022
190,ace7bbf2-dbec-4f7e-b476-12f845c35624,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.38740038871765,06_06_2022
88,f02e1607-8152-4a40-bbff-cda7cc8d448f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.14638113975525,06_06_2022
19,e106db90-d322-4700-806b-18f6fa63717c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.2348997592926,06_06_2022
194,98ec260d-cadb-46dc-b78c-378adf3bef27,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.4705319404602,06_06_2022
32,a2588bb7-f66a-4468-a6ce-8006f3859b79,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.28696799278259,06_06_2022
51,c26cecec-0e88-4a11-a9dd-62aeba1c3c06,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.43233156204224,06_06_2022
156,9c9e7332-40c6-412e-89dc-b8accec4eb87,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.46394348144531,06_06_2022
131,4f91e9ab-aa81-4eef-a6cc-5b9ec419eba5,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.51596713066101,06_06_2022
191,edb5cf28-2f34-4715-b530-9859941d8f15,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",80.94989156723022,06_06_2022
132,4fbb830d-b258-4850-9328-0ef81f754c09,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.6067750453949,06_06_2022
122,4031356a-7ccc-4b28-9b4b-6ad331192c59,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.65600609779358,06_06_2022
101,69702298-c8e1-4960-a071-b2a4b37e42e6,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.73467826843262,06_06_2022
99,d52ba0b4-0908-4178-a9fd-46a825b438f8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.73676872253418,06_06_2022
65,ce20270d-581a-4005-965b-b027b968e645,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.81333947181702,06_06_2022
24,d0fba80a-85eb-49e4-a48c-8160de44f956,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.87868237495422,06_06_2022
4,08814e31-1403-4815-a814-d6166fa81dc7,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.91887092590332,06_06_2022
37,d1334e09-2f3a-499c-b55c-9b5488de67fb,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.94591760635376,06_06_2022
95,fdb6f11d-9bc8-4f0f-8248-97c288e1f9d9,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.95066475868225,06_06_2022
158,9994dd0d-936d-4c94-a9ba-fa540b692d6a,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",81.83950781822205,06_06_2022
55,86791e73-37c2-44ee-acc7-6b1ca5e7d9c5,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.15184664726257,06_06_2022
82,895ad83f-82c1-4620-a8ef-0d5c0e2fbf7e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.14988207817078,06_06_2022
3,7a68a69e-00b2-4d00-a9e8-6460a5ceb91e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.31253576278687,06_06_2022
57,90b68043-d9fa-42d8-86a0-adecfc4d1fc9,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.32581806182861,06_06_2022
137,bb801051-dc6f-4e82-b9ee-406f65dee53b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.21403765678406,06_06_2022
153,94de7163-2502-43ae-9c79-f77c3f9acd69,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.23448753356934,06_06_2022
133,7451e6f1-9fe3-4eef-b22a-53f32202f5df,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.2720308303833,06_06_2022
0,32145532-2553-44b9-a7a1-e3f1f69446e8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.44531774520874,06_06_2022
64,13ed1925-a740-4160-917a-c84cfcc40a44,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.42945170402527,06_06_2022
96,88b5f697-9b0e-4184-90ee-cb2652a9a692,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.58560514450073,06_06_2022
26,c69bb5e1-86d7-40a7-9162-7e7aca13d9b8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.71895670890808,06_06_2022
124,bab0f29f-296d-4dc4-a27e-a73a6ef2bf7d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.60780644416809,06_06_2022
110,971eb512-cdeb-409d-918c-4661d8798a3d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.70677900314331,06_06_2022
135,91559d64-9840-492a-ac0b-be7e84d050d8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.87109589576721,06_06_2022
176,87b808b9-9ee0-456c-8dca-7b20c68cb001,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",82.6141893863678,06_06_2022
30,e7747500-3324-417f-bdfb-eea8a626a8d1,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",83.4876914024353,06_06_2022
68,75b5fa8d-af65-43ab-b474-6ab4a2facd23,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",83.57984495162964,06_06_2022
50,a7f27b47-6692-46be-927b-dab626533d25,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",83.60970664024353,06_06_2022
103,31f3b7a3-841a-485a-bf31-db54e456b722,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",83.5649197101593,06_06_2022
154,ced76092-bd3c-4bc6-8614-286839c604ab,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",83.6738486289978,06_06_2022
152,18a0af92-3368-4ff7-a787-4f1ad309f6c1,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",84.02895760536194,06_06_2022
147,8d6acf50-23f5-4dfa-ac75-8771d486dd49,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",84.08617901802063,06_06_2022
83,3e0f8c4e-5677-4a3b-aae3-43dfd4c1b64e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",84.39962029457092,06_06_2022
