execution_number,client_id,status_response,body_response,elapsed_time,current_date
928,16f6b2cb-e89b-4059-802b-6499edf8e009,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",25.865118980407715,06_06_2022
438,3eb31659-ec9f-49c6-8f4c-1708ec060b6f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",26.60993504524231,06_06_2022
576,2525e14a-24bb-4916-b865-1d2f11029bfe,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",26.461411952972412,06_06_2022
97,36e433ec-65df-4bb6-9e99-a56ff158d6d1,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.1041522026062,06_06_2022
790,51073fcd-acd8-4e10-9a00-1368f17aca96,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",26.16092562675476,06_06_2022
765,fb046070-2b67-4924-9e26-2693a975b59a,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",26.294952869415283,06_06_2022
898,56889a31-2a16-4990-865d-a9a334e5604c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",26.20160984992981,06_06_2022
399,24ffb5c9-a31f-47fe-9a33-61ddb6f5e317,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.19611930847168,06_06_2022
658,95373b22-3169-4f22-a680-2b962e9462ce,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",26.848450183868408,06_06_2022
845,639fe2c6-d871-455d-bbe4-fd8315d24230,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",26.677541494369507,06_06_2022
649,f9778c40-132a-4378-b10a-c763462131e2,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.028213262557983,06_06_2022
943,73737d02-92d9-480b-b08d-cd963d0b931d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",26.74640679359436,06_06_2022
168,9c2d1a5f-b1c5-4527-b3a4-891af9cd3d67,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.705469369888306,06_06_2022
120,0f793102-2b4d-45c2-8f4a-a393c4895082,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.013513565063477,06_06_2022
267,d6196cb3-78f0-4f9b-9df6-aa974016548f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.930248260498047,06_06_2022
586,c8fcc6de-f6ea-4ed1-a23a-778a48649405,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.541539192199707,06_06_2022
206,39439a11-08ef-4a67-9b34-dbc66e8ee8c7,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.026283025741577,06_06_2022
145,870887ef-629e-419b-a365-2f9d3b9bd9db,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.224388122558594,06_06_2022
947,2a935d5f-a3c0-454a-84ed-97be8654cc0d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.247096300125122,06_06_2022
836,67eb66b3-f4e0-45d7-acff-2b171ba4abab,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.402533531188965,06_06_2022
460,53b849cb-579e-4640-b08f-4de604437185,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.920769214630127,06_06_2022
864,b4e0661a-e41b-4241-801d-fdda7a95a6f8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.403125524520874,06_06_2022
756,e0cb9cdf-a944-4f06-b8a6-a119e3e23e2e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.559805154800415,06_06_2022
875,7dcbe5e5-6202-4be0-b8fa-4faba310279f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.493539571762085,06_06_2022
793,07580eae-1f89-4849-bd12-6ed370581dc5,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.57923674583435,06_06_2022
997,4dd64704-2408-4042-8c72-d5019c50e94c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.410526514053345,06_06_2022
242,835aee88-5cec-4d05-921c-836d65144e8b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.33051824569702,06_06_2022
48,7d4bfac9-12a6-4b46-a057-fdd6d24dc215,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.640100717544556,06_06_2022
720,9818001b-29eb-4ea9-ada1-79797349e44e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.72804570198059,06_06_2022
931,831eb17c-ebdf-45fc-898c-4bbdf39bed3b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.521424293518066,06_06_2022
714,99f15d16-04ff-4b37-b35f-04d22439226b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.75311541557312,06_06_2022
809,709d4feb-4b24-4141-ab8f-6c4b97562f07,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.635741710662842,06_06_2022
357,ed448636-ef85-4d96-8ea1-a176fb46c03b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.301989555358887,06_06_2022
689,80931245-7cf4-43da-8a22-65071710b486,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.84910273551941,06_06_2022
409,fb146889-24ee-4b50-8e8f-142a068f311e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.264899492263794,06_06_2022
273,07dd7cfc-e2c2-4750-91b3-0f0eaea40a0c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.401013135910034,06_06_2022
471,ee65e6cc-204e-4515-a9ab-48d6757bbbf9,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.160022497177124,06_06_2022
305,b08ffe16-40c1-43f6-8a30-2157c1d83f91,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.41518759727478,06_06_2022
321,95521341-47ea-419e-aa2c-86e158cd49af,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.422727823257446,06_06_2022
80,525a6109-d47d-47af-afd6-3d030c421c2c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.78022527694702,06_06_2022
396,6788b34e-b598-4545-b1b3-f0b313799341,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.363725423812866,06_06_2022
300,837ad3f9-0de9-4fa1-8773-bd20b04179d4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.47987389564514,06_06_2022
659,c549e54e-f3c0-46e4-8005-9357f63cb48e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.00664186477661,06_06_2022
439,386789f0-049b-471c-a93a-ec2a3c57062c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.347219467163086,06_06_2022
861,95f22646-93ea-40d4-9960-453cb67dda5f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.801162242889404,06_06_2022
21,42532432-ad27-4b96-a6c5-b5530b38e0e7,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.933356523513794,06_06_2022
146,0f4ffce0-c78b-4efe-83ac-02987bc0eac6,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.817020893096924,06_06_2022
387,58b823ae-4354-49fe-81d3-f7dc8a817776,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.496101140975952,06_06_2022
488,9ed7eecb-f1a1-4d04-8390-c205c0879e0f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.369500637054443,06_06_2022
647,46a02400-917e-4a23-b5e9-b78e6dbd8053,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.152883529663086,06_06_2022
322,8c84abad-3e1b-472f-8e79-42936bdf3e02,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.600969076156616,06_06_2022
824,0aad2260-40be-449c-9d30-6c2874a4ca5c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.946174383163452,06_06_2022
142,03a77517-eba3-4e9c-96ba-ceeddd1ec075,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.900845766067505,06_06_2022
448,ebf9c982-c2bd-49c8-b635-214589fa5596,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.481191635131836,06_06_2022
88,6e1f4025-49e8-4530-bc7e-27117c8babd3,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.98457407951355,06_06_2022
236,e7698afd-8c36-44f5-8203-51df560c235e,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.72797179222107,06_06_2022
74,eb25fd9b-87c9-4d51-ba47-ff8b605ff3a6,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.027708292007446,06_06_2022
157,0da1f3f5-206f-4449-b359-9b93f2b4f0c5,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.88224959373474,06_06_2022
368,cd901244-4b8c-47ba-aec6-60a3c78795e3,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.647668600082397,06_06_2022
180,8b6810e7-7a9f-4041-afb2-6a8024063fc2,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.84139585494995,06_06_2022
940,98c1e3d9-4d61-457a-9aa6-aed5683dcf7b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",27.952749013900757,06_06_2022
822,f8099cc2-4fae-4dbd-a9e1-bbc3b61e269b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.256593465805054,06_06_2022
993,d8c0ae84-647b-4e1e-96b5-53ca93c041ea,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.104703903198242,06_06_2022
244,f00d79c2-e57b-44c2-b84a-7e68e1b36670,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.05501437187195,06_06_2022
288,501e9c38-6834-4775-8a40-d727885cf6c4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.033386707305908,06_06_2022
718,716245a4-1010-4350-a41a-90002445a7ef,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.472909450531006,06_06_2022
593,86a809fa-9fb1-41a6-a573-8b8b04e97a08,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.679555416107178,06_06_2022
902,a4d8ff5d-edd1-4d7e-814b-91b282d3c104,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.411330699920654,06_06_2022
349,9cbefe84-ca0a-4eb8-8569-041d14c4bf89,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.1897292137146,06_06_2022
124,c82b935b-c245-4c7d-8ceb-68419469e009,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.524706840515137,06_06_2022
261,ce4b8774-5096-4766-9c23-e7ea68f116cc,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.30836534500122,06_06_2022
749,55271e39-48a1-4210-bc76-e0fc52ece4b8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.687443733215332,06_06_2022
535,8b46695e-dcdb-4a79-bbfc-d6092543348d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.040603160858154,06_06_2022
643,8c589ca3-fc2a-4d18-af52-f3cf5f47721c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.851834297180176,06_06_2022
646,a0f34ca8-b5aa-4dfd-bc6a-953fcf310150,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.869151830673218,06_06_2022
62,e709f0bf-b403-49a8-b694-36d2e7030152,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.694047451019287,06_06_2022
309,98c631f6-1deb-4b1a-93f6-d552adfe9483,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.36432671546936,06_06_2022
746,37bbc0a0-0828-46d4-9fdf-6cbc7a06b152,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.80323886871338,06_06_2022
313,9646df47-62e3-4a0e-80ac-bb0806a9c644,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.52041506767273,06_06_2022
506,8ebc78ff-75b8-4778-afcb-3a187ac753c5,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.305803537368774,06_06_2022
748,b7f21589-3a6a-4660-af43-43254d1c0eca,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.964894771575928,06_06_2022
747,44ed399c-ea11-40ad-be50-e11e18607bff,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.963563203811646,06_06_2022
371,5d0d8b7e-f2eb-4550-8156-e0fcb6f94f60,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.49921202659607,06_06_2022
830,0465b579-50e3-4320-b364-9820d5833e94,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",28.94469118118286,06_06_2022
664,04b5b663-3230-4b6c-a927-3c2744a46073,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.146750688552856,06_06_2022
318,65d936db-995d-4cd8-9ce1-4fea4fbdf8bd,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.629427671432495,06_06_2022
561,ef43fa55-0c8e-4ca9-aeeb-10128567461d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.42341423034668,06_06_2022
169,8909b337-1b15-49c4-9554-b6897bf889c0,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.901721477508545,06_06_2022
481,9f2474ac-ba8b-47f0-8311-97dfca4d9436,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.584527730941772,06_06_2022
369,d53fb280-ee97-49a6-8f7b-4286664d734f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.827212810516357,06_06_2022
628,e16be2b5-526e-4834-bb69-85d7bcc04994,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.50716280937195,06_06_2022
129,add0ee55-b946-4b52-9056-9db30eb51cc8,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",30.407017469406128,06_06_2022
903,9c2a1c62-eb83-4500-9509-7b6203da89e3,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",29.480811834335327,06_06_2022
238,33d7c616-a25d-4556-8efd-64bac1834108,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",31.43378210067749,06_06_2022
487,f2b16459-f667-4a65-864d-859ffa8da560,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",34.90420603752136,06_06_2022
395,02396273-fcfd-42fa-b17d-6e2b6c6e56bc,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",35.57674837112427,06_06_2022
270,2319a272-c7b1-43a5-8dff-6e8bcfe80f65,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",35.70410394668579,06_06_2022
901,073877cd-8506-48d5-b4eb-87507e5247eb,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",35.37487268447876,06_06_2022
652,edccce63-b3c2-4701-a18c-3432ada2c40c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",35.6788604259491,06_06_2022
962,5f6bbdfb-f8c6-4ac3-900c-e26487ad2ad6,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",35.49050712585449,06_06_2022
516,d42f8272-cc55-4581-bddc-99738ea39c9b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.05679106712341,06_06_2022
780,95f6d709-09b9-403d-a0f4-93d40354a457,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",35.8554322719574,06_06_2022
164,a1043e70-9fa5-444a-b521-f52f32167090,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.74805688858032,06_06_2022
69,37b02db2-83c5-4c97-8a83-f54b86a5569f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.01757049560547,06_06_2022
953,c685e53e-b807-4379-a4e4-d655d02a4ab0,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",35.87791585922241,06_06_2022
281,17103dff-99ff-43ff-a22f-56096e29311d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.73687696456909,06_06_2022
744,0e0a43a3-bac2-4790-82a1-7941bccb89d6,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.13782262802124,06_06_2022
136,b1d92b38-0a23-4059-b2bc-5f659e33ce82,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.02255630493164,06_06_2022
807,312ef0c0-edf0-4dc9-955b-4b876a479dbe,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.09475302696228,06_06_2022
61,42aea960-d319-4f4b-bd06-2245b57b9f5a,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.1743586063385,06_06_2022
750,d3a086e4-be0c-483b-ba76-f028cfb618ac,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.26596450805664,06_06_2022
449,5372deaf-5cdb-47ec-a9dd-6bbb42812b4f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.74405598640442,06_06_2022
366,5b8a8fc5-7eca-4ca1-ad5c-3327c45d8945,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.986621379852295,06_06_2022
35,e545acde-2540-444a-a6da-a76edf279949,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.43280482292175,06_06_2022
224,8c3a23d9-9e61-488f-93c9-a55f36e40e4c,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.21709966659546,06_06_2022
365,86078367-8527-411f-8d77-081842d6c3ab,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.1075005531311,06_06_2022
310,f435ea32-c3ba-451e-aafc-90cfd39e72a9,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.17594933509827,06_06_2022
319,240375ea-cefc-4b98-880f-35ef116f7cd7,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.17445635795593,06_06_2022
743,7ab28dbb-a207-40c6-ba6a-6a9a4371ffb2,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.77568745613098,06_06_2022
799,a00de6be-9cc5-4ffe-8b59-c39c1844cdcf,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",36.71727776527405,06_06_2022
277,5ce07173-8ede-459c-9cfd-c574ca5802f4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.433685064315796,06_06_2022
167,4927410f-2917-4975-92b8-3d73b213db59,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.58735799789429,06_06_2022
609,56481191-fa2b-47f5-bb05-57546f447f70,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.132468461990356,06_06_2022
578,f6f4ec29-7ddf-40e1-9d4d-ad9154f7da43,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.2573516368866,06_06_2022
401,d1ecf38d-b956-48bc-b357-f3e02a8f6eee,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.515506982803345,06_06_2022
184,da5dcbf7-4a50-4e8b-97a8-1fe667837ba4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.726428270339966,06_06_2022
429,42db7fd2-f49d-44dd-a4a9-e51f0be2b681,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.50480532646179,06_06_2022
185,95ae6763-7cc4-421b-b993-258e1cf94513,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.80754995346069,06_06_2022
653,a45d0d07-efae-4e78-a84b-1cbc81776983,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.23918271064758,06_06_2022
466,03fcc13c-c752-461a-92b8-bd5a6a1cd0b5,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.563016176223755,06_06_2022
420,6c9f8057-5493-4080-9791-771f541f0726,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.72177529335022,06_06_2022
596,12706c88-1cdc-470f-bca8-e1c22c013c6b,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.4427809715271,06_06_2022
291,609483b8-860f-40b2-9e66-5760ead013f1,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.8585159778595,06_06_2022
530,fe7a720a-41d5-495a-9757-8c12e9eacd86,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.60777425765991,06_06_2022
317,69002e26-4d32-497b-9e45-eebaad020471,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.8734130859375,06_06_2022
987,4f21a9b1-d9ef-4ae8-bc72-2378859d8c44,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.07236576080322,06_06_2022
245,7d51858f-8ce9-4244-b957-7b2c866bac6d,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.99084997177124,06_06_2022
851,25928f16-b4ed-4435-ba8f-85f8fc49bb12,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.24046301841736,06_06_2022
501,763952db-ec64-4550-846e-8450af684fc4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.711487770080566,06_06_2022
138,a0be0587-7c59-4466-82da-ec5d85dd51c9,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",38.23657250404358,06_06_2022
650,84f95bba-224b-4d64-967d-840b55a1fe2a,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.501901388168335,06_06_2022
960,5f0e763e-5655-4fa6-9015-1c9c9869b2bb,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.20948028564453,06_06_2022
635,a0dedcb2-c203-4900-9b31-b202068dc662,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.56176400184631,06_06_2022
755,9517865c-46a4-460a-954f-ea24bd2722e7,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.44213128089905,06_06_2022
253,063c0089-06f2-44db-8888-fd8dc0e75ce1,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",38.13082814216614,06_06_2022
648,5d93c5fc-3ba9-4c61-8585-fac0af8cb3a4,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.69321846961975,06_06_2022
108,6ebeecb5-ab87-4519-9d38-9ad9926724ff,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",38.48218846321106,06_06_2022
794,1a5949c3-df6f-4aee-bd2f-b1be49c9297f,200,"{'rois': [[1437, 194, 1602, 604]], 'class_ids': [1], 'scores': [0.993463397026062]}",37.55871939659119,06_06_2022
