execution_number,client_id,status_response,body_response,elapsed_time,current_date
126,5cfc5ded-f3f0-4152-89c9-5425a5f93ab6,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.077744483947754,05_28_2022
93,4ded0011-1113-4764-a8c0-ebe06d17f595,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.118328094482422,05_28_2022
121,c18de27c-89b5-4490-8127-455b9d7c2461,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.105075597763062,05_28_2022
97,01c94c22-689e-4e3c-a749-160fbc347672,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.132516145706177,05_28_2022
135,4ba89be2-2099-44ec-aa0a-822558421558,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.135431051254272,05_28_2022
112,b1ad0f67-9aad-4798-a4c5-11aa773f4ae2,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.165635347366333,05_28_2022
72,c11162fe-af08-48e4-81d1-d5fb6be88e05,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.188519716262817,05_28_2022
82,6842a668-8cd6-41d1-a00e-02343d339e2c,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.19390320777893,05_28_2022
106,d35d9c6d-69c4-424b-bdf4-b3c82e10f82b,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.197559833526611,05_28_2022
125,f833d3d9-61c5-41e3-a32b-80a07ca358fe,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.190575361251831,05_28_2022
84,fc1b1dd5-2028-4a12-afbd-c68c68479a82,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.215481758117676,05_28_2022
61,17df7874-22a9-4d8a-8010-5b394406610b,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.242837905883789,05_28_2022
138,c3080e58-c9d2-4ed3-a904-01c6a023efa7,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.1951584815979,05_28_2022
122,1bace1ee-7fe7-4571-bc4a-242b5a31188c,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.217115640640259,05_28_2022
131,e770e800-11e3-4570-83b9-ed33ae4fc881,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.212510824203491,05_28_2022
21,a789f1e8-030a-41a4-96dd-8018b62e1dbc,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.294853925704956,05_28_2022
120,5a38b565-71f1-4e6d-b106-da4c382a484a,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.250182628631592,05_28_2022
65,60eb5fd2-bc7f-4484-ab56-18b14a2011f4,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.288119792938232,05_28_2022
143,d554c227-2821-46d5-92c9-f740794b3d07,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.239575624465942,05_28_2022
145,65fa8728-d6f6-48ce-944b-e31bf9edfce6,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.249454736709595,05_28_2022
78,22f8ffd7-bfb5-4d15-a4fb-66f4537a3fdf,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.305701494216919,05_28_2022
66,a3972602-577e-4afa-be54-c3db74f30229,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.319981813430786,05_28_2022
80,50913ca3-c729-4bcb-ae77-8d03e1dc25ee,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.325047731399536,05_28_2022
137,dfd17f9d-6bbe-4813-a553-bb7d7fb81792,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.296512365341187,05_28_2022
130,6403686a-ce09-4a1d-a7c7-672739ed66eb,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.31241488456726,05_28_2022
159,4aea4a1a-f04a-4f8a-b17f-1117a56977f9,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.291581630706787,05_28_2022
85,4983b68c-4a42-4d75-ae76-6d47bf4f087e,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.34914231300354,05_28_2022
100,4eabb4e5-55d2-4f90-8a06-286b8ae0296d,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.365324020385742,05_28_2022
79,937c2af8-9204-421f-9687-a3c2641fb5a6,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.382338762283325,05_28_2022
115,9b806300-6070-46b7-9691-eeafc17ef9c1,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.363111019134521,05_28_2022
161,787e90cc-f97a-4baf-99cf-15879324b1a9,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.334067583084106,05_28_2022
156,aa204c69-d171-4078-b7ba-ff45df3b8551,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.338466167449951,05_28_2022
150,d7c2d1c1-3388-49cb-92fd-fda32444f6b7,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.346332788467407,05_28_2022
69,fa6864c2-ad1b-4550-8f2b-b4115f6cdf1b,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.402363538742065,05_28_2022
15,6ab2ea8e-3286-477f-b10c-39287a7cf5cd,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.436265230178833,05_28_2022
102,da95ec4b-7f51-49d6-a29f-045ed4f13f81,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.387771368026733,05_28_2022
148,4b63b83f-9b8d-448e-8980-d13d56591717,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.364689111709595,05_28_2022
119,f077cef1-200a-4e4d-bc45-8825805068e0,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.411181926727295,05_28_2022
162,cc351153-46a0-4143-a8ba-21aff901bcd6,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.38156247138977,05_28_2022
111,720d2867-acfb-4878-bb1d-65c06057765a,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.42362928390503,05_28_2022
127,b1896065-4153-47a0-baa6-05812cb51f7b,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.436357259750366,05_28_2022
75,e1b51615-8059-4d8c-8d08-e59a520971d3,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.470018148422241,05_28_2022
123,332cd290-3598-474d-bd37-1e5c7abd11ff,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.445386409759521,05_28_2022
108,59f251fc-aff2-4f5e-9388-41c93518e188,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.46592664718628,05_28_2022
77,5b7afd8e-3962-4fb4-b2a6-f22d753a2da9,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.48850393295288,05_28_2022
141,aefd73c4-c792-4bc6-a1a9-5a80d8d0a12a,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.442106246948242,05_28_2022
142,e4a92d10-9c10-4777-aa2d-686fc36305cb,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.456834554672241,05_28_2022
64,6a3c028f-3222-45a9-b3e9-bfc7c6587695,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.544587850570679,05_28_2022
157,1d98df3a-e98d-40fc-835b-4c7a3beaf4b4,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.496747493743896,05_28_2022
62,df37ad4d-2c7d-437e-b758-872829c7510c,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.56930661201477,05_28_2022
167,30c3cb28-9969-48f9-91c3-90b7c4cde697,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.503366708755493,05_28_2022
165,3c169efe-86e6-4414-ab6d-428cd775673c,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.515213012695312,05_28_2022
129,90d43da0-7911-4447-8d75-21ed214647a9,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.5781831741333,05_28_2022
83,bca9639c-f527-40b3-a3f4-8cf37a0216d0,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.625779628753662,05_28_2022
105,412bdd2f-c82b-4cec-837c-83c9619af456,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.705473184585571,05_28_2022
90,d3a11bd8-b7a2-41f7-be77-e6e85c28cfdc,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.865971088409424,05_28_2022
140,cfbfcd27-9902-45a8-9726-6ed29417b5b5,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.099281787872314,05_28_2022
10,6c944079-a91c-4576-b9a4-3f17db646afb,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.281943798065186,05_28_2022
60,bee681db-4808-4661-96eb-e297bca61ea6,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.251535177230835,05_28_2022
49,3ff82a83-0e2a-4b3d-af4f-4c13e06490c3,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.26372504234314,05_28_2022
47,0d93a8b4-20ee-41fa-9410-0f3bd0084402,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.268742322921753,05_28_2022
17,6463e1f4-78fd-47ad-a09f-0b4e50cea2d7,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.30834174156189,05_28_2022
68,726da5eb-631a-4a50-8204-a6315c467df0,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.28963327407837,05_28_2022
22,f0adbd7c-695a-46ff-894d-129adf577ac5,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.329975366592407,05_28_2022
29,b625f91b-64ad-43a0-a72f-8603bc191069,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.35145092010498,05_28_2022
6,784de8fa-6347-4ca2-aac2-73ce011b514d,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.375916719436646,05_28_2022
81,0f709bb1-13a3-42a2-bc00-f2217d6c689b,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.341681957244873,05_28_2022
53,63e60bb5-c308-4a08-bb8c-8e9b71898284,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.372365236282349,05_28_2022
12,4d239493-3220-44c5-9892-07d457c7ec34,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.405823707580566,05_28_2022
117,cf26fcdf-f2b4-44ed-b6cc-dbcc5ce42071,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.35558271408081,05_28_2022
40,72fca3fb-0daa-463a-832d-c5a30c82434f,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.405046701431274,05_28_2022
43,6ccf7bcc-7317-48e0-a25f-2bed477192c7,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.403872966766357,05_28_2022
58,34f9f704-e2b0-47f3-860e-0e7ff6dca375,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.400013446807861,05_28_2022
54,09da7a4f-7a25-42c6-a3c1-38288c010e04,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.411842584609985,05_28_2022
24,dbc850fe-ad4e-4b07-97fb-e6c991e3ab0b,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.467238187789917,05_28_2022
45,46b46f90-d6c3-4425-b165-a2ffd8dac750,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.456040382385254,05_28_2022
8,b9129315-d2dd-44b0-9a47-9b08ef2110fb,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.484835863113403,05_28_2022
38,d9e514f2-3f39-4c3c-b6b1-dd82f06baa66,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.472100257873535,05_28_2022
35,15e3e60e-8502-4e7c-bf5f-1683d58137d5,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.480316162109375,05_28_2022
4,07feae03-1dfd-47ef-83be-6bb4c2bed0e2,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.512871265411377,05_28_2022
26,c0c58494-8b90-4928-8774-35cb996d95bd,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.50092363357544,05_28_2022
134,7b8f064f-948f-4c58-9f0d-615d873c5e81,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.444708824157715,05_28_2022
70,89fc4cce-453d-40eb-a143-6877d8d2817c,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.499683856964111,05_28_2022
56,020f4939-a8ef-463f-b61b-0c35d464dc30,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.535826683044434,05_28_2022
27,f892ffed-a283-410e-b679-e2c1650bf32f,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.55607533454895,05_28_2022
55,1a855226-26e6-42dc-99be-8ab29ed643b3,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.558095932006836,05_28_2022
114,87dcc1ed-9bda-4dee-897f-88cacad76c60,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.526297092437744,05_28_2022
37,ab8f6915-c5db-4604-be4b-3a9421379327,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.56989336013794,05_28_2022
9,70b4a6d3-3cbc-4091-b512-35274498f1e2,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.589805841445923,05_28_2022
25,fc505344-0e97-4c82-8db5-fefa1227ea8d,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.59680962562561,05_28_2022
30,85459b50-5458-43be-9341-a1d4dd103156,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.609949350357056,05_28_2022
46,4abbae83-a7dd-430e-8578-2d50fdd4958f,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.604753971099854,05_28_2022
41,252f7449-d36b-4ed5-9fa5-8e89d6aa3804,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.610804557800293,05_28_2022
52,fc34bb9a-1bb5-4fad-b940-4dfd590357bc,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.623945236206055,05_28_2022
19,cf89c7b0-6742-4c42-ad67-f6026c512038,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.69523310661316,05_28_2022
116,9fe9db88-b337-4a63-8c8b-e9da8f44b7f2,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.67012095451355,05_28_2022
42,34cd7645-fcb7-412d-ac45-907649095ffd,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.736138343811035,05_28_2022
13,296bc961-3847-4aaa-a2b7-5a6ed74f59bc,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.776670932769775,05_28_2022
31,e2332467-4e36-41c5-babc-5b5d1ead833c,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.786298036575317,05_28_2022
16,39081a55-76c5-4fc0-9f78-e75891f21e6a,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.822957038879395,05_28_2022
48,40660ad1-2033-4969-bfde-41fb1d009513,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.820892572402954,05_28_2022
28,ae4022cd-8d1f-46cf-990a-7ee8485c8556,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.857223749160767,05_28_2022
5,ea459b6b-1356-4eb2-9e3e-3aaf3b81e7b1,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.874818086624146,05_28_2022
51,701b8b4b-2649-41dc-9b24-7724c4286f66,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.856328964233398,05_28_2022
7,737aa181-3784-4991-bdde-1b66dfcd2e7d,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.918764352798462,05_28_2022
36,ebfa0931-8eb8-489b-a820-7b37e9489b8a,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.907321214675903,05_28_2022
20,d4c9d1bc-b505-4a13-85d3-636f9c6abd41,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.918639659881592,05_28_2022
50,a441e76a-fb0a-4cb8-8586-730fb0b6bbc2,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.919793367385864,05_28_2022
109,8ce7fd15-3347-4ffa-b9cd-0b7459ff8508,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.904225826263428,05_28_2022
59,dc6c4dcc-5e37-4605-a8ca-fd074cbc5068,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",14.968705177307129,05_28_2022
0,1fda64d3-52bf-459e-a612-97202b39f8f6,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",15.050822019577026,05_28_2022
3,ccdf3c28-8e88-4dcc-ae27-310202d29e90,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",15.056818962097168,05_28_2022
2,596bf55c-06bd-4504-9f16-2d5bd3269ebc,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",15.11574411392212,05_28_2022
57,178d3651-368a-4b06-9c91-5531984b43b3,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",15.14073896408081,05_28_2022
110,87f31fb7-4568-4ac2-88e0-89de924452f6,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",15.814960479736328,05_28_2022
132,c3fc66e8-a063-4004-9c4b-c0c0bf5e673f,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",15.857486963272095,05_28_2022
139,2e8a3d63-7d3d-4d0c-aa52-febda2506caf,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",16.524466514587402,05_28_2022
177,512c2245-8280-44ed-a0f7-eb7ef3010e48,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",16.610148906707764,05_28_2022
