execution_number,client_id,status_response,body_response,elapsed_time,current_date
103,3132dc8b-5301-4435-9e3f-08d687acae79,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",12.784470319747925,05_28_2022
25,4b9fe7bf-3e41-452c-949d-a2efab09f957,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",12.832691192626953,05_28_2022
102,873afd6e-5aee-4186-b952-3a72e66d5f34,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",12.803306102752686,05_28_2022
218,33ae4f4c-5517-4b3c-adf7-42fe0ccc4860,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",12.889285802841187,05_28_2022
206,faa94415-7dc2-4d01-9a2b-21c7e5e392b5,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",12.920212507247925,05_28_2022
177,1391c992-cd83-44df-ab56-61d21838e7c5,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",12.955514430999756,05_28_2022
110,7cff49ad-10a1-4234-9f35-d9ce672561ec,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.009368181228638,05_28_2022
164,bdefd634-b2fb-42f0-af81-c27268b478e2,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",12.99539303779602,05_28_2022
243,e5db4693-96c0-4b7d-b031-820d9b79d5b9,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",12.954388618469238,05_28_2022
139,6f0aadc0-06a0-408a-9773-54d9c6973dba,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.081068277359009,05_28_2022
130,9ad320c0-c1ae-427a-a86b-289a6c2f6f97,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.096627712249756,05_28_2022
195,aee46cad-6dff-4798-b8b5-0ce9a65bf367,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.046941041946411,05_28_2022
97,7a0c62f4-abe3-4b57-a8ef-12ff649820a3,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.119936466217041,05_28_2022
48,7c2ec0f1-e5b9-47fd-bbe9-f1bd4dc55e3a,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.152722597122192,05_28_2022
151,0a8a1bde-d461-44ed-8fa3-aa9997e962fe,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.093980312347412,05_28_2022
158,c1ad308b-e834-49e4-8ee2-5ec337ab14a7,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.09519338607788,05_28_2022
242,41c194fc-ad40-44b6-8dc2-d9c73c0a526f,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.04307770729065,05_28_2022
210,bc430bfe-cbe0-491a-bc47-83a4f77f6a95,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.067618608474731,05_28_2022
225,52ac7efa-d61f-47d2-9401-3c448a699764,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.074930906295776,05_28_2022
131,9417ce5a-4142-48cd-8bd2-16081b2510db,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.15352749824524,05_28_2022
197,5bb3a9aa-c9dd-4c9a-8a75-a0c2ab38b6da,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.105004787445068,05_28_2022
248,abd860d0-69f7-409d-bbc5-3f41a26649a0,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.076408386230469,05_28_2022
189,77ea4674-bb73-4493-9747-69f3f9117126,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.115827322006226,05_28_2022
137,7d989bfa-3923-4502-b712-2a421018e833,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.17019534111023,05_28_2022
147,36c601de-4490-445e-8e73-80a444add489,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.158025741577148,05_28_2022
170,3e3b7ee8-5f7f-454c-84a2-6a06463a9d41,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.14618730545044,05_28_2022
173,cd2de84a-b2a9-4a11-9202-710e0b870510,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.149709701538086,05_28_2022
129,79482a94-bfdd-464a-af78-d4fb54b34c8e,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.189966440200806,05_28_2022
180,0f015538-2aad-4de9-af52-00560b37a80b,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.152667999267578,05_28_2022
152,c0736beb-f9ef-4c1c-aa4a-541303e3c450,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.175654411315918,05_28_2022
169,90e91d43-aaee-4ebe-965e-867f75c22608,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.174036979675293,05_28_2022
215,0694c059-a73a-41b2-9ed8-7f11f1b3403b,200,"{""rois"": [[1437, 194, 1602, 604]], ""class_ids"": [1], ""scores"": [0.993463397026062]}",13.14386248588562,05_28_2022
